total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;world_nr;tick_nr
18;30;0;0;0.0;1;3414
18;30;0;0;0.0;1;3415
18;30;0;0;0.0;1;3416
18;30;0;0;0.0;1;3417
18;30;0;0;0.0;1;3418
18;30;0;0;0.0;1;3419
18;30;0;0;0.0;1;3420
18;30;0;0;0.0;1;3421
18;30;0;0;0.0;1;3422
18;30;0;0;0.0;1;3423
18;30;0;0;0.0;1;3424
18;30;0;0;0.0;1;3425
18;30;0;0;0.0;1;3426
18;30;0;0;0.0;1;3427
18;30;0;0;0.0;1;3428
18;30;0;0;0.0;1;3429
18;30;0;0;0.0;1;3430
18;30;0;0;0.0;1;3431
18;30;0;0;0.0;1;3432
18;30;0;0;0.0;1;3433
18;30;0;0;0.0;1;3434
18;30;0;0;0.0;1;3435
18;30;0;0;0.0;1;3436
18;30;0;0;0.0;1;3437
18;30;0;0;0.0;1;3438
18;30;0;0;0.0;1;3439
18;30;0;0;0.0;1;3440
18;30;0;0;0.0;1;3441
18;30;0;0;0.0;1;3442
18;30;0;0;0.0;1;3443
18;30;0;0;0.0;1;3444
18;30;0;0;0.0;1;3445
18;30;0;0;0.0;1;3446
18;30;0;0;0.0;1;3447
18;30;0;0;0.0;1;3448
18;30;0;0;0.0;1;3449
18;30;0;0;0.0;1;3450
18;30;0;0;0.0;1;3451
18;30;0;0;0.0;1;3452
18;30;0;0;0.0;1;3453
18;30;0;0;0.0;1;3454
18;30;0;0;0.0;1;3455
18;30;0;0;0.0;1;3456
18;30;0;0;0.0;1;3457
18;30;0;0;0.0;1;3458
18;30;0;0;0.0;1;3459
18;30;0;0;0.0;1;3460
18;30;0;0;0.0;1;3461
18;30;0;0;0.0;1;3462
18;30;0;0;0.0;1;3463
18;30;0;0;0.0;1;3464
18;30;0;0;0.0;1;3465
18;30;0;0;0.0;1;3466
18;30;0;0;0.0;1;3467
18;30;0;0;0.0;1;3468
18;30;0;0;0.0;1;3469
18;30;0;0;0.0;1;3470
18;30;0;0;0.0;1;3471
18;30;0;0;0.0;1;3472
18;30;0;0;0.0;1;3473
18;30;0;0;0.0;1;3474
18;30;0;0;0.0;1;3475
18;30;0;0;0.0;1;3476
18;30;0;0;0.0;1;3477
18;30;0;0;0.0;1;3478
18;30;0;0;0.0;1;3479
18;30;0;0;0.0;1;3480
18;30;0;0;0.0;1;3481
18;30;0;0;0.0;1;3482
18;30;0;0;0.0;1;3483
18;30;0;0;0.0;1;3484
18;30;0;0;0.0;1;3485
18;30;0;0;0.0;1;3486
18;30;0;0;0.0;1;3487
18;30;0;0;0.0;1;3488
18;30;0;0;0.0;1;3489
18;30;0;0;0.0;1;3490
18;30;0;0;0.0;1;3491
18;30;0;0;0.0;1;3492
18;30;0;0;0.0;1;3493
18;30;0;0;0.0;1;3494
18;30;0;0;0.0;1;3495
18;30;0;0;0.0;1;3496
18;30;0;0;0.0;1;3497
18;30;0;0;0.0;1;3498
18;30;0;0;0.0;1;3499
18;30;0;0;0.0;1;3500
18;30;0;0;0.0;1;3501
18;30;0;0;0.0;1;3502
18;30;0;0;0.0;1;3503
18;30;0;0;0.0;1;3504
18;30;0;0;0.0;1;3505
18;30;0;0;0.0;1;3506
18;30;0;0;0.0;1;3507
18;30;0;0;0.0;1;3508
18;30;0;0;0.0;1;3509
18;30;0;0;0.0;1;3510
18;30;0;0;0.0;1;3511
18;30;0;0;0.0;1;3512
18;30;0;0;0.0;1;3513
18;30;0;0;0.0;1;3514
18;30;0;0;0.0;1;3515
18;30;0;0;0.0;1;3516
18;30;0;0;0.0;1;3517
18;30;0;0;0.0;1;3518
18;30;0;0;0.0;1;3519
18;30;0;0;0.0;1;3520
18;30;0;0;0.0;1;3521
18;30;0;0;0.0;1;3522
18;30;0;0;0.0;1;3523
18;30;0;0;0.0;1;3524
18;30;0;0;0.0;1;3525
18;30;0;0;0.0;1;3526
18;30;0;0;0.0;1;3527
18;30;0;0;0.0;1;3528
18;30;0;0;0.0;1;3529
18;30;0;0;0.0;1;3530
18;30;0;0;0.0;1;3531
18;30;0;0;0.0;1;3532
18;30;0;0;0.0;1;3533
18;30;0;0;0.0;1;3534
18;30;0;0;0.0;1;3535
18;30;0;0;0.0;1;3536
18;30;0;0;0.0;1;3537
18;30;0;0;0.0;1;3538
18;30;0;0;0.0;1;3539
18;30;0;0;0.0;1;3540
18;30;0;0;0.0;1;3541
18;30;0;0;0.0;1;3542
18;30;0;0;0.0;1;3543
18;30;0;0;0.0;1;3544
18;30;0;0;0.0;1;3545
18;30;0;0;0.0;1;3546
18;30;0;0;0.0;1;3547
18;30;0;0;0.0;1;3548
18;30;0;0;0.0;1;3549
18;30;0;0;0.0;1;3550
18;30;0;0;0.0;1;3551
18;30;0;0;0.0;1;3552
18;30;0;0;0.0;1;3553
18;30;0;0;0.0;1;3554
18;30;0;0;0.0;1;3555
18;30;0;0;0.0;1;3556
18;30;0;0;0.0;1;3557
18;30;0;0;0.0;1;3558
18;30;0;0;0.0;1;3559
18;30;0;0;0.0;1;3560
18;30;0;0;0.0;1;3561
18;30;0;0;0.0;1;3562
18;30;0;0;0.0;1;3563
18;30;0;0;0.0;1;3564
18;30;0;0;0.0;1;3565
18;30;0;0;0.0;1;3566
18;30;0;0;0.0;1;3567
18;30;0;0;0.0;1;3568
18;30;0;0;0.0;1;3569
18;30;0;0;0.0;1;3570
18;30;0;0;0.0;1;3571
18;30;0;0;0.0;1;3572
18;30;0;0;0.0;1;3573
18;30;0;0;0.0;1;3574
18;30;0;0;0.0;1;3575
18;30;0;0;0.0;1;3576
18;30;0;0;0.0;1;3577
18;30;0;0;0.0;1;3578
18;30;0;0;0.0;1;3579
18;30;0;0;0.0;1;3580
18;30;0;0;0.0;1;3581
18;30;0;0;0.0;1;3582
18;30;0;0;0.0;1;3583
18;30;0;0;0.0;1;3584
18;30;0;0;0.0;1;3585
18;30;0;0;0.0;1;3586
18;30;0;0;0.0;1;3587
18;30;0;0;0.0;1;3588
18;30;0;0;0.0;1;3589
18;30;0;0;0.0;1;3590
18;30;0;0;0.0;1;3591
18;30;0;0;0.0;1;3592
18;30;0;0;0.0;1;3593
18;30;0;0;0.0;1;3594
18;30;0;0;0.0;1;3595
18;30;0;0;0.0;1;3596
18;30;0;0;0.0;1;3597
18;30;0;0;0.0;1;3598
18;30;0;0;0.0;1;3599
18;30;0;0;0.0;1;3600
18;30;0;0;0.0;1;3601
18;30;0;0;0.0;1;3602
18;30;0;0;0.0;1;3603
18;30;0;0;0.0;1;3604
18;30;0;0;0.0;1;3605
18;30;0;0;0.0;1;3606
18;30;0;0;0.0;1;3607
18;30;0;0;0.0;1;3608
18;30;0;0;0.0;1;3609
18;30;0;0;0.0;1;3610
18;30;0;0;0.0;1;3611
18;30;0;0;0.0;1;3612
18;30;0;0;0.0;1;3613
18;30;0;0;0.0;1;3614
18;30;0;0;0.0;1;3615
18;30;0;0;0.0;1;3616
18;30;0;0;0.0;1;3617
18;30;0;0;0.0;1;3618
18;30;0;0;0.0;1;3619
18;30;0;0;0.0;1;3620
18;30;0;0;0.0;1;3621
18;30;0;0;0.0;1;3622
18;30;0;0;0.0;1;3623
18;30;0;0;0.0;1;3624
18;30;0;0;0.0;1;3625
18;30;0;0;0.0;1;3626
18;30;0;0;0.0;1;3627
18;30;0;0;0.0;1;3628
18;30;0;0;0.0;1;3629
18;30;0;0;0.0;1;3630
18;30;0;0;0.0;1;3631
18;30;0;0;0.0;1;3632
18;30;0;0;0.0;1;3633
18;30;0;0;0.0;1;3634
18;30;0;0;0.0;1;3635
18;30;0;0;0.0;1;3636
18;30;0;0;0.0;1;3637
18;30;0;0;0.0;1;3638
18;30;0;0;0.0;1;3639
18;30;0;0;0.0;1;3640
18;31;0;0;0.0;1;3641
18;31;0;0;0.0;1;3642
18;31;0;0;0.0;1;3643
18;31;0;0;0.0;1;3644
18;31;0;0;0.0;1;3645
18;31;0;0;0.0;1;3646
18;31;0;0;0.0;1;3647
18;31;0;0;0.0;1;3648
18;31;0;0;0.0;1;3649
18;31;0;0;0.0;1;3650
18;31;0;0;0.0;1;3651
18;31;0;0;0.0;1;3652
18;31;0;0;0.0;1;3653
18;31;0;0;0.0;1;3654
18;31;0;0;0.0;1;3655
18;31;0;0;0.0;1;3656
18;31;0;0;0.0;1;3657
18;31;0;0;0.0;1;3658
18;31;0;0;0.0;1;3659
18;31;0;0;0.0;1;3660
18;31;0;0;0.0;1;3661
18;31;0;0;0.0;1;3662
18;31;0;0;0.0;1;3663
18;31;0;0;0.0;1;3664
18;31;0;0;0.0;1;3665
18;31;0;0;0.0;1;3666
18;31;0;0;0.0;1;3667
18;32;0;0;0.0;1;3668
18;32;0;0;0.0;1;3669
18;32;0;0;0.0;1;3670
18;32;0;0;0.0;1;3671
18;32;0;0;0.0;1;3672
18;32;0;0;0.0;1;3673
18;32;0;0;0.0;1;3674
18;32;0;0;0.0;1;3675
18;32;0;0;0.0;1;3676
18;32;0;0;0.0;1;3677
18;32;0;0;0.0;1;3678
18;32;0;0;0.0;1;3679
18;32;0;0;0.0;1;3680
18;32;0;0;0.0;1;3681
18;32;0;0;0.0;1;3682
18;32;0;0;0.0;1;3683
18;32;0;0;0.0;1;3684
18;32;0;0;0.0;1;3685
18;32;0;0;0.0;1;3686
18;32;0;0;0.0;1;3687
18;32;0;0;0.0;1;3688
18;32;0;0;0.0;1;3689
18;32;0;0;0.0;1;3690
18;32;0;0;0.0;1;3691
18;32;0;0;0.0;1;3692
18;32;0;0;0.0;1;3693
18;32;0;0;0.0;1;3694
18;32;0;0;0.0;1;3695
18;32;0;0;0.0;1;3696
18;32;0;0;0.0;1;3697
18;32;0;0;0.0;1;3698
18;32;0;0;0.0;1;3699
18;32;0;0;0.0;1;3700
18;32;0;0;0.0;1;3701
18;32;0;0;0.0;1;3702
18;32;0;0;0.0;1;3703
18;32;0;0;0.0;1;3704
18;32;0;0;0.0;1;3705
18;32;0;0;0.0;1;3706
18;32;0;0;0.0;1;3707
18;32;0;0;0.0;1;3708
18;32;0;0;0.0;1;3709
18;32;0;0;0.0;1;3710
18;32;0;0;0.0;1;3711
18;32;0;0;0.0;1;3712
19;32;0;0;0.0;1;3713
19;33;0;0;0.0;1;3714
19;33;0;0;0.0;1;3715
19;33;0;0;0.0;1;3716
19;33;0;0;0.0;1;3717
19;33;0;0;0.0;1;3718
19;33;0;0;0.0;1;3719
19;33;0;0;0.0;1;3720
19;33;0;0;0.0;1;3721
19;33;0;0;0.0;1;3722
19;33;0;0;0.0;1;3723
19;33;0;0;0.0;1;3724
19;33;0;0;0.0;1;3725
19;33;0;0;0.0;1;3726
19;33;0;0;0.0;1;3727
19;33;0;0;0.0;1;3728
19;33;0;0;0.0;1;3729
19;33;0;0;0.0;1;3730
19;33;0;0;0.0;1;3731
19;33;0;0;0.0;1;3732
19;33;0;0;0.0;1;3733
19;33;0;0;0.0;1;3734
19;33;0;0;0.0;1;3735
19;33;0;0;0.0;1;3736
19;33;0;0;0.0;1;3737
19;33;0;0;0.0;1;3738
19;33;0;0;0.0;1;3739
19;33;0;0;0.0;1;3740
19;33;0;0;0.0;1;3741
19;33;0;0;0.0;1;3742
19;33;0;0;0.0;1;3743
19;33;0;0;0.0;1;3744
19;33;0;0;0.0;1;3745
19;33;0;0;0.0;1;3746
19;33;0;0;0.0;1;3747
19;33;0;0;0.0;1;3748
19;33;0;0;0.0;1;3749
19;33;0;0;0.0;1;3750
19;33;0;0;0.0;1;3751
19;33;0;0;0.0;1;3752
19;33;0;0;0.0;1;3753
19;33;0;0;0.0;1;3754
19;33;0;0;0.0;1;3755
19;33;0;0;0.0;1;3756
19;33;0;0;0.0;1;3757
19;33;0;0;0.0;1;3758
19;33;0;0;0.0;1;3759
19;33;0;0;0.0;1;3760
19;33;0;0;0.0;1;3761
19;33;0;0;0.0;1;3762
19;33;0;0;0.0;1;3763
19;33;0;0;0.0;1;3764
19;33;0;0;0.0;1;3765
19;33;0;0;0.0;1;3766
19;33;0;0;0.0;1;3767
19;33;0;0;0.0;1;3768
19;33;0;0;0.0;1;3769
19;33;0;0;0.0;1;3770
19;33;0;0;0.0;1;3771
19;33;0;0;0.0;1;3772
19;33;0;0;0.0;1;3773
19;33;0;0;0.0;1;3774
19;33;0;0;0.0;1;3775
19;33;0;0;0.0;1;3776
19;33;0;0;0.0;1;3777
19;33;0;0;0.0;1;3778
19;33;0;0;0.0;1;3779
19;33;0;0;0.0;1;3780
19;33;0;0;0.0;1;3781
19;33;0;0;0.0;1;3782
19;33;0;0;0.0;1;3783
19;33;0;0;0.0;1;3784
19;33;0;0;0.0;1;3785
19;33;0;0;0.0;1;3786
19;33;0;0;0.0;1;3787
19;33;0;0;0.0;1;3788
19;33;0;0;0.0;1;3789
19;33;0;0;0.0;1;3790
19;33;0;0;0.0;1;3791
19;33;0;0;0.0;1;3792
19;33;0;0;0.0;1;3793
19;33;0;0;0.0;1;3794
19;33;0;0;0.0;1;3795
19;33;0;0;0.0;1;3796
19;33;0;0;0.0;1;3797
19;33;0;0;0.0;1;3798
19;33;0;0;0.0;1;3799
19;33;0;0;0.0;1;3800
19;34;0;0;0.0;1;3801
19;34;0;0;0.0;1;3802
19;34;0;0;0.0;1;3803
19;34;0;0;0.0;1;3804
19;34;0;0;0.0;1;3805
19;34;0;0;0.0;1;3806
19;34;0;0;0.0;1;3807
19;34;0;0;0.0;1;3808
19;34;0;0;0.0;1;3809
19;34;0;0;0.0;1;3810
19;34;0;0;0.0;1;3811
19;34;0;0;0.0;1;3812
19;34;0;0;0.0;1;3813
19;34;0;0;0.0;1;3814
19;34;0;0;0.0;1;3815
19;34;0;0;0.0;1;3816
19;34;0;0;0.0;1;3817
19;34;0;0;0.0;1;3818
19;34;0;0;0.0;1;3819
19;34;0;0;0.0;1;3820
19;34;0;0;0.0;1;3821
19;34;0;0;0.0;1;3822
19;34;0;0;0.0;1;3823
19;34;0;0;0.0;1;3824
19;34;0;0;0.0;1;3825
19;34;0;0;0.0;1;3826
19;34;0;0;0.0;1;3827
19;34;0;0;0.0;1;3828
19;34;0;0;0.0;1;3829
19;34;0;0;0.0;1;3830
19;34;0;0;0.0;1;3831
19;34;0;0;0.0;1;3832
19;34;0;0;0.0;1;3833
19;34;0;0;0.0;1;3834
19;34;0;0;0.0;1;3835
19;34;0;0;0.0;1;3836
19;34;0;0;0.0;1;3837
19;34;0;0;0.0;1;3838
19;34;0;0;0.0;1;3839
19;34;0;0;0.0;1;3840
19;34;0;0;0.0;1;3841
19;34;0;0;0.0;1;3842
19;34;0;0;0.0;1;3843
19;34;0;0;0.0;1;3844
19;34;0;0;0.0;1;3845
19;34;0;0;0.0;1;3846
19;34;0;0;0.0;1;3847
19;34;0;0;0.0;1;3848
19;34;0;0;0.0;1;3849
19;34;0;0;0.0;1;3850
19;34;0;0;0.0;1;3851
19;34;0;0;0.0;1;3852
19;34;0;0;0.0;1;3853
20;34;0;0;0.0;1;3854
20;34;0;0;0.0;1;3855
20;34;0;0;0.0;1;3856
20;34;0;0;0.0;1;3857
20;34;0;0;0.0;1;3858
20;34;0;0;0.0;1;3859
20;34;0;0;0.0;1;3860
20;34;0;0;0.0;1;3861
20;34;0;0;0.0;1;3862
20;34;0;0;0.0;1;3863
20;34;0;0;0.0;1;3864
20;34;0;0;0.0;1;3865
20;34;0;0;0.0;1;3866
20;34;0;0;0.0;1;3867
20;34;0;0;0.0;1;3868
20;34;0;0;0.0;1;3869
20;34;0;0;0.0;1;3870
20;34;0;0;0.0;1;3871
20;34;0;0;0.0;1;3872
20;34;0;0;0.0;1;3873
20;34;0;0;0.0;1;3874
20;34;0;0;0.0;1;3875
20;34;0;0;0.0;1;3876
20;34;0;0;0.0;1;3877
20;34;0;0;0.0;1;3878
20;34;0;0;0.0;1;3879
20;34;0;0;0.0;1;3880
20;34;0;0;0.0;1;3881
20;34;0;0;0.0;1;3882
20;34;0;0;0.0;1;3883
20;34;0;0;0.0;1;3884
20;34;0;0;0.0;1;3885
20;34;0;0;0.0;1;3886
20;34;0;0;0.0;1;3887
20;34;0;0;0.0;1;3888
20;34;0;0;0.0;1;3889
20;34;0;0;0.0;1;3890
20;34;0;0;0.0;1;3891
20;34;0;0;0.0;1;3892
20;34;0;0;0.0;1;3893
20;34;0;0;0.0;1;3894
20;34;0;0;0.0;1;3895
20;34;0;0;0.0;1;3896
20;34;0;0;0.0;1;3897
20;34;0;0;0.0;1;3898
20;34;0;0;0.0;1;3899
20;34;0;0;0.0;1;3900
20;34;0;0;0.0;1;3901
20;34;0;0;0.0;1;3902
20;34;0;0;0.0;1;3903
20;34;0;0;0.0;1;3904
20;34;0;0;0.0;1;3905
20;34;0;0;0.0;1;3906
20;35;0;0;0.0;1;3907
20;35;0;0;0.0;1;3908
20;35;0;0;0.0;1;3909
20;35;0;0;0.0;1;3910
20;35;0;0;0.0;1;3911
20;35;0;0;0.0;1;3912
20;35;0;0;0.0;1;3913
20;35;0;0;0.0;1;3914
20;35;0;0;0.0;1;3915
20;35;0;0;0.0;1;3916
20;35;0;0;0.0;1;3917
20;35;0;0;0.0;1;3918
20;35;0;0;0.0;1;3919
20;35;0;0;0.0;1;3920
20;35;0;0;0.0;1;3921
20;35;0;0;0.0;1;3922
20;35;0;0;0.0;1;3923
20;35;0;0;0.0;1;3924
20;35;0;0;0.0;1;3925
20;35;0;0;0.0;1;3926
20;35;0;0;0.0;1;3927
20;35;0;0;0.0;1;3928
20;35;0;0;0.0;1;3929
20;35;0;0;0.0;1;3930
20;35;0;0;0.0;1;3931
20;35;0;0;0.0;1;3932
20;35;0;0;0.0;1;3933
20;36;0;0;0.0;1;3934
20;36;0;0;0.0;1;3935
20;36;0;0;0.0;1;3936
20;36;0;0;0.0;1;3937
20;36;0;0;0.0;1;3938
20;36;0;0;0.0;1;3939
20;36;0;0;0.0;1;3940
20;36;0;0;0.0;1;3941
20;36;0;0;0.0;1;3942
20;36;0;0;0.0;1;3943
20;36;0;0;0.0;1;3944
20;36;0;0;0.0;1;3945
20;36;0;0;0.0;1;3946
20;36;0;0;0.0;1;3947
20;36;0;0;0.0;1;3948
20;36;0;0;0.0;1;3949
20;36;0;0;0.0;1;3950
20;36;0;0;0.0;1;3951
20;36;0;0;0.0;1;3952
20;36;0;0;0.0;1;3953
20;36;0;0;0.0;1;3954
20;36;0;0;0.0;1;3955
20;36;0;0;0.0;1;3956
20;36;0;0;0.0;1;3957
20;36;0;0;0.0;1;3958
20;36;0;0;0.0;1;3959
20;36;0;0;0.0;1;3960
20;36;0;0;0.0;1;3961
20;36;0;0;0.0;1;3962
20;36;0;0;0.0;1;3963
20;36;0;0;0.0;1;3964
20;36;0;0;0.0;1;3965
20;36;0;0;0.0;1;3966
20;36;0;0;0.0;1;3967
20;36;0;0;0.0;1;3968
20;36;0;0;0.0;1;3969
20;36;0;0;0.0;1;3970
20;36;0;0;0.0;1;3971
20;36;0;0;0.0;1;3972
20;36;0;0;0.0;1;3973
20;36;0;0;0.0;1;3974
20;36;0;0;0.0;1;3975
20;36;0;0;0.0;1;3976
20;36;0;0;0.0;1;3977
20;36;0;0;0.0;1;3978
20;36;0;0;0.0;1;3979
20;36;0;0;0.0;1;3980
20;36;0;0;0.0;1;3981
20;36;0;0;0.0;1;3982
20;36;0;0;0.0;1;3983
20;36;0;0;0.0;1;3984
20;36;0;0;0.0;1;3985
20;36;0;0;0.0;1;3986
20;36;0;0;0.0;1;3987
20;36;0;0;0.0;1;3988
20;36;0;0;0.0;1;3989
20;36;0;0;0.0;1;3990
20;36;0;0;0.0;1;3991
20;36;0;0;0.0;1;3992
20;36;0;0;0.0;1;3993
20;36;0;0;0.0;1;3994
20;36;0;0;0.0;1;3995
20;36;0;0;0.0;1;3996
20;36;0;0;0.0;1;3997
20;36;0;0;0.0;1;3998
20;36;0;0;0.0;1;3999
20;36;0;0;0.0;1;4000
20;36;0;0;0.0;1;4001
20;36;0;0;0.0;1;4002
20;36;0;0;0.0;1;4003
20;36;0;0;0.0;1;4004
20;36;0;0;0.0;1;4005
20;36;0;0;0.0;1;4006
20;36;0;0;0.0;1;4007
20;36;0;0;0.0;1;4008
20;36;0;0;0.0;1;4009
20;36;0;0;0.0;1;4010
20;36;0;0;0.0;1;4011
20;36;0;0;0.0;1;4012
20;36;0;0;0.0;1;4013
20;36;0;0;0.0;1;4014
20;36;0;0;0.0;1;4015
20;36;0;0;0.0;1;4016
20;36;0;0;0.0;1;4017
20;36;0;0;0.0;1;4018
20;36;0;0;0.0;1;4019
20;36;0;0;0.0;1;4020
20;36;0;0;0.0;1;4021
20;36;0;0;0.0;1;4022
20;36;0;0;0.0;1;4023
20;36;0;0;0.0;1;4024
20;36;0;0;0.0;1;4025
20;36;0;0;0.0;1;4026
20;36;0;0;0.0;1;4027
20;36;0;0;0.0;1;4028
20;36;0;0;0.0;1;4029
20;36;0;0;0.0;1;4030
20;36;0;0;0.0;1;4031
20;36;0;0;0.0;1;4032
20;36;0;0;0.0;1;4033
20;36;0;0;0.0;1;4034
20;36;0;0;0.0;1;4035
20;36;0;0;0.0;1;4036
20;36;0;0;0.0;1;4037
20;36;0;0;0.0;1;4038
20;36;0;0;0.0;1;4039
20;36;0;0;0.0;1;4040
20;36;0;0;0.0;1;4041
20;36;0;0;0.0;1;4042
20;36;0;0;0.0;1;4043
20;36;0;0;0.0;1;4044
20;36;0;0;0.0;1;4045
20;36;0;0;0.0;1;4046
20;36;0;0;0.0;1;4047
20;36;0;0;0.0;1;4048
20;36;0;0;0.0;1;4049
20;36;0;0;0.0;1;4050
20;36;0;0;0.0;1;4051
20;36;0;0;0.0;1;4052
20;36;0;0;0.0;1;4053
20;36;0;0;0.0;1;4054
20;36;0;0;0.0;1;4055
20;36;0;0;0.0;1;4056
20;36;0;0;0.0;1;4057
20;36;0;0;0.0;1;4058
20;36;0;0;0.0;1;4059
20;36;0;0;0.0;1;4060
20;36;0;0;0.0;1;4061
20;36;0;0;0.0;1;4062
20;36;0;0;0.0;1;4063
20;36;0;0;0.0;1;4064
20;36;0;0;0.0;1;4065
20;36;0;0;0.0;1;4066
20;36;0;0;0.0;1;4067
20;36;0;0;0.0;1;4068
20;36;0;0;0.0;1;4069
20;36;0;0;0.0;1;4070
20;36;0;0;0.0;1;4071
20;36;0;0;0.0;1;4072
20;36;0;0;0.0;1;4073
20;36;0;0;0.0;1;4074
20;36;0;0;0.0;1;4075
20;36;0;0;0.0;1;4076
20;36;0;0;0.0;1;4077
20;36;0;0;0.0;1;4078
20;36;0;0;0.0;1;4079
20;36;0;0;0.0;1;4080
20;36;0;0;0.0;1;4081
20;36;0;0;0.0;1;4082
20;36;0;0;0.0;1;4083
20;36;0;0;0.0;1;4084
20;36;0;0;0.0;1;4085
20;36;0;0;0.0;1;4086
20;36;0;0;0.0;1;4087
20;36;0;0;0.0;1;4088
20;36;0;0;0.0;1;4089
20;36;0;0;0.0;1;4090
20;36;0;0;0.0;1;4091
20;36;0;0;0.0;1;4092
20;36;0;0;0.0;1;4093
20;36;0;0;0.0;1;4094
20;36;0;0;0.0;1;4095
20;36;0;0;0.0;1;4096
20;36;0;0;0.0;1;4097
20;36;0;0;0.0;1;4098
20;36;0;0;0.0;1;4099
20;36;0;0;0.0;1;4100
20;36;0;0;0.0;1;4101
20;36;0;0;0.0;1;4102
20;36;0;0;0.0;1;4103
20;36;0;0;0.0;1;4104
20;36;0;0;0.0;1;4105
20;36;0;0;0.0;1;4106
20;36;0;0;0.0;1;4107
20;36;0;0;0.0;1;4108
20;36;0;0;0.0;1;4109
20;36;0;0;0.0;1;4110
20;36;0;0;0.0;1;4111
20;36;0;0;0.0;1;4112
20;36;0;0;0.0;1;4113
20;36;0;0;0.0;1;4114
20;36;0;0;0.0;1;4115
20;36;0;0;0.0;1;4116
20;36;0;0;0.0;1;4117
20;36;0;0;0.0;1;4118
20;36;0;0;0.0;1;4119
20;36;0;0;0.0;1;4120
20;36;0;0;0.0;1;4121
20;36;0;0;0.0;1;4122
20;36;0;0;0.0;1;4123
20;36;0;0;0.0;1;4124
20;36;0;0;0.0;1;4125
20;36;0;0;0.0;1;4126
20;36;0;0;0.0;1;4127
20;36;0;0;0.0;1;4128
20;36;0;0;0.0;1;4129
20;36;0;0;0.0;1;4130
20;36;0;0;0.0;1;4131
20;36;0;0;0.0;1;4132
20;36;0;0;0.0;1;4133
20;36;0;0;0.0;1;4134
20;36;0;0;0.0;1;4135
20;36;0;0;0.0;1;4136
20;36;0;0;0.0;1;4137
20;36;0;0;0.0;1;4138
20;36;0;0;0.0;1;4139
20;36;0;0;0.0;1;4140
20;36;0;0;0.0;1;4141
20;36;0;0;0.0;1;4142
20;36;0;0;0.0;1;4143
20;36;0;0;0.0;1;4144
20;36;0;0;0.0;1;4145
20;36;0;0;0.0;1;4146
20;36;0;0;0.0;1;4147
20;36;0;0;0.0;1;4148
20;36;0;0;0.0;1;4149
20;36;0;0;0.0;1;4150
20;36;0;0;0.0;1;4151
20;36;0;0;0.0;1;4152
20;36;0;0;0.0;1;4153
20;36;0;0;0.0;1;4154
20;36;0;0;0.0;1;4155
20;36;0;0;0.0;1;4156
20;36;0;0;0.0;1;4157
20;36;0;0;0.0;1;4158
20;36;0;0;0.0;1;4159
20;36;0;0;0.0;1;4160
20;36;0;0;0.0;1;4161
20;36;0;0;0.0;1;4162
20;36;0;0;0.0;1;4163
20;36;0;0;0.0;1;4164
20;36;0;0;0.0;1;4165
20;36;0;0;0.0;1;4166
20;37;0;0;0.0;1;4167
20;37;0;0;0.0;1;4168
20;37;0;0;0.0;1;4169
20;37;0;0;0.0;1;4170
20;37;0;0;0.0;1;4171
20;37;0;0;0.0;1;4172
20;37;0;0;0.0;1;4173
20;37;0;0;0.0;1;4174
20;37;0;0;0.0;1;4175
20;38;0;0;0.0;1;4176
20;38;0;0;0.0;1;4177
20;38;0;0;0.0;1;4178
20;38;0;0;0.0;1;4179
20;38;0;0;0.0;1;4180
20;38;0;0;0.0;1;4181
20;38;0;0;0.0;1;4182
20;38;0;0;0.0;1;4183
20;38;0;0;0.0;1;4184
20;38;0;0;0.0;1;4185
20;38;0;0;0.0;1;4186
20;38;0;0;0.0;1;4187
20;38;0;0;0.0;1;4188
20;38;0;0;0.0;1;4189
20;38;0;0;0.0;1;4190
20;38;0;0;0.0;1;4191
20;38;0;0;0.0;1;4192
20;38;0;0;0.0;1;4193
20;38;0;0;0.0;1;4194
20;38;0;0;0.0;1;4195
20;38;0;0;0.0;1;4196
20;38;0;0;0.0;1;4197
20;38;0;0;0.0;1;4198
20;38;0;0;0.0;1;4199
20;38;0;0;0.0;1;4200
20;38;0;0;0.0;1;4201
20;38;0;0;0.0;1;4202
20;38;0;0;0.0;1;4203
20;38;0;0;0.0;1;4204
20;38;0;0;0.0;1;4205
20;38;0;0;0.0;1;4206
20;38;0;0;0.0;1;4207
20;38;0;0;0.0;1;4208
20;38;0;0;0.0;1;4209
20;38;0;0;0.0;1;4210
20;38;0;0;0.0;1;4211
20;38;0;0;0.0;1;4212
20;38;0;0;0.0;1;4213
20;38;0;0;0.0;1;4214
20;38;0;0;0.0;1;4215
20;38;0;0;0.0;1;4216
20;38;0;0;0.0;1;4217
20;38;0;0;0.0;1;4218
20;38;0;0;0.0;1;4219
20;38;0;0;0.0;1;4220
20;38;0;0;0.0;1;4221
20;38;0;0;0.0;1;4222
20;38;0;0;0.0;1;4223
20;38;0;0;0.0;1;4224
20;38;0;0;0.0;1;4225
20;38;0;0;0.0;1;4226
20;38;0;0;0.0;1;4227
20;38;0;0;0.0;1;4228
20;38;0;0;0.0;1;4229
20;38;0;0;0.0;1;4230
20;38;0;0;0.0;1;4231
20;38;0;0;0.0;1;4232
20;38;0;0;0.0;1;4233
